 
  Impact-EELS Intensity
 
  All energies in meV
 
  High-symmetry points and/or path breaks detected at the following q_idxs:
    1   350   474   845  1147  1394  1569 

  The path spacings (in inverse Angstrom) between these points are:
    4.9858E-03    4.9633E-03    4.9903E-03    4.9902E-03    4.9830E-03    4.9719E-03
 
 
  q_idx    mode_idx      Energy               I_eels
  110         4       159.277333        0.218066087401E-05
  110         5       126.330052        0.000000000000E+00
  110         6       126.330052        0.000000000000E+00
  111         1        52.645866        0.347838032304E-04
  111         2        39.205372        0.000000000000E+00
  111         3        39.205372        0.000000000000E+00
  111         4       159.278004        0.216954839257E-05
  111         5       126.267561        0.000000000000E+00
  111         6       126.267561        0.000000000000E+00
  112         1        53.096969        0.338323742377E-04
  112         2        39.528873        0.000000000000E+00
  112         3        39.528873        0.000000000000E+00
  112         4       159.273499        0.216301910868E-05
  112         5       126.205888        0.000000000000E+00
  112         6       126.205888        0.000000000000E+00
  113         1        53.547380        0.329054084789E-04
  113         2        39.851562        0.000000000000E+00
  113         3        39.851562        0.000000000000E+00
  113         4       159.264009        0.216082966427E-05
  113         5       126.145057        0.000000000000E+00
  113         6       126.145057        0.000000000000E+00
  114         1        53.997091        0.320014645953E-04
  114         2        40.173436        0.000000000000E+00
  114         3        40.173436        0.000000000000E+00
  114         4       159.249724        0.216275290553E-05
  114         5       126.085086        0.000000000000E+00
  114         6       126.085086        0.000000000000E+00
  115         1        54.446097        0.311203443675E-04
  115         2        40.494488        0.000000000000E+00
  115         3        40.494488        0.000000000000E+00
  115         4       159.230837        0.216856486329E-05
  115         5       126.025991        0.000000000000E+00
  115         6       126.025991        0.000000000000E+00
  116         1        54.894389        0.302618332470E-04
  116         2        40.814714        0.000000000000E+00
  116         3        40.814714        0.000000000000E+00
  116         4       159.207536        0.217804384624E-05
  116         5       125.967785        0.000000000000E+00
  116         6       125.967785        0.000000000000E+00
  117         1        55.341961        0.294246263339E-04
  117         2        41.134110        0.000000000000E+00
  117         3        41.134110        0.000000000000E+00
  117         4       159.180012        0.219099603281E-05
  117         5       125.910478        0.000000000000E+00
  117         6       125.910478        0.000000000000E+00
  118         1        55.788806        0.286085647755E-04
  118         2        41.452669        0.000000000000E+00
  118         3        41.452669        0.000000000000E+00
  118         4       159.148452        0.220721609893E-05
  118         5       125.854077        0.000000000000E+00
  118         6       125.854077        0.000000000000E+00
  119         1        56.234917        0.278134726245E-04
  119         2        41.770389        0.000000000000E+00
  119         3        41.770389        0.000000000000E+00
  119         4       159.113043        0.222650096443E-05
  119         5       125.798583        0.000000000000E+00
  119         6       125.798583        0.000000000000E+00
  120         1        56.680286        0.270381654669E-04
  120         2        42.087263        0.000000000000E+00
  120         3        42.087263        0.000000000000E+00
  120         4       159.073969        0.224868473521E-05
  120         5       125.743999        0.000000000000E+00
  120         6       125.743999        0.000000000000E+00
  121         1        57.124907        0.262825153611E-04
  121         2        42.403288        0.000000000000E+00
  121         3        42.403288        0.000000000000E+00
  121         4       159.031414        0.227357825450E-05
  121         5       125.690320        0.000000000000E+00
  121         6       125.690320        0.000000000000E+00
  122         1        57.568773        0.255463766868E-04
  122         2        42.718459        0.000000000000E+00
  122         3        42.718459        0.000000000000E+00
  122         4       158.985557        0.230099467401E-05
  122         5       125.637541        0.000000000000E+00
  122         6       125.637541        0.000000000000E+00
  123         1        58.011877        0.248286720180E-04
  123         2        43.032772        0.000000000000E+00
  123         3        43.032772        0.000000000000E+00
  123         4       158.936576        0.233079156692E-05
  123         5       125.585652        0.000000000000E+00
  123         6       125.585652        0.000000000000E+00
  124         1        58.454211        0.241292970912E-04
  124         2        43.346223        0.000000000000E+00
  124         3        43.346223        0.000000000000E+00
  124         4       158.884646        0.236279403469E-05
  124         5       125.534643        0.000000000000E+00
  124         6       125.534643        0.000000000000E+00
  125         1        58.895768        0.234481296272E-04
  125         2        43.658808        0.000000000000E+00
  125         3        43.658808        0.000000000000E+00
  125         4       158.829940        0.239682964010E-05
  125         5       125.484497        0.000000000000E+00
  125         6       125.484497        0.000000000000E+00
  126         1        59.336543        0.227841876039E-04
  126         2        43.970523        0.000000000000E+00
  126         3        43.970523        0.000000000000E+00
  126         4       158.772625        0.243277573162E-05
  126         5       125.435199        0.000000000000E+00
  126         6       125.435199        0.000000000000E+00
  127         1        59.776526        0.221373846990E-04
  127         2        44.281364        0.000000000000E+00
  127         3        44.281364        0.000000000000E+00
  127         4       158.712867        0.247047023839E-05
  127         5       125.386727        0.000000000000E+00
  127         6       125.386727        0.000000000000E+00
